week,sow,datetime,pos_x,pos_y,pos_z,lat_deg,lon_deg,height_m,vel_x,vel_y,vel_z,att_roll,att_pitch,att_yaw
2046,358584.0,2019-03-28 03:36:24.000000,-2408705.881,4698589.511,3566064.3540000003,34.21335970272629,117.14169440935926,38.82065142225474,-0.5680000030861589,-2.491999993979923,2.888000004587636,-0.98776,0.777725,26.66669
2046,358585.0,2019-03-28 03:36:25.000000,-2408706.4829999995,4698587.015,3566067.205000001,34.21339082332298,117.14171257862701,38.81403231341392,-0.6040000030338,-2.4949999940820633,2.83900000455542,-0.823375,0.932599,27.230329
2046,358586.0,2019-03-28 03:36:26.000000,-2408707.133000001,4698584.523999999,3566070.0010000006,34.21342140034891,117.14173118666787,38.798277631402016,-0.7070000029707549,-2.5179999942050477,2.7800000044932967,0.231099,1.148027,28.081259
2046,358587.0,2019-03-28 03:36:27.000000,-2408707.8160000006,4698582.045,3566072.812,34.21345195875769,117.14175005398212,38.8122392129153,-0.6150000029461787,-2.50399999425299,2.757000004562427,-0.855066,0.309109,28.66847
2046,358588.0,2019-03-28 03:36:28.000000,-2408708.526,4698579.545999999,3566075.59,34.21348229893134,117.14176928104247,38.803115910850465,-0.7040000029728973,-2.516999994200876,2.78200000449442,-1.05195,0.896355,28.637899
2046,358589.0,2019-03-28 03:36:29.000000,-2408709.2290000003,4698577.048,3566078.395000001,34.21351285206006,117.14178843557085,38.80727154575288,-0.649000003025264,-2.5179999940987328,2.8310000045552783,-0.546738,0.660077,28.708722
2046,358590.0,2019-03-28 03:36:30.000000,-2408709.930999999,4698574.53,3566081.227,34.213543698994435,117.14180767946397,38.81151606608182,-0.7190000030562572,-2.5049999940382803,2.860000004453377,-0.693227,0.628527,28.375669
2046,358591.0,2019-03-28 03:36:31.000000,-2408710.638000001,4698572.015999999,3566084.0230000005,34.21357424794479,117.14182695185211,38.800350648351014,-0.7300000030231332,-2.5429999941028996,2.829000004520834,-0.632132,1.485108,28.403087
2046,358592.0,2019-03-28 03:36:32.000000,-2408711.356000001,4698569.431,3566086.919,34.21360583720547,117.14184668195291,38.79731751605868,-0.8040000031759497,-2.638999993804811,2.9720000046418704,-0.878786,1.011071,28.676164
2046,358593.0,2019-03-28 03:36:33.000000,-2408712.136000001,4698566.760999999,3566089.885,34.21363818834664,117.14186743155463,38.794485833495855,-0.8100000031588553,-2.665999993838162,2.9560000046917407,-0.888543,0.571391,29.636868
2046,358594.0,2019-03-28 03:36:34.000000,-2408712.96,4698564.115,3566092.772,34.21366974054472,117.14188848724889,38.7814967315644,-0.8290000030605453,-2.629999994029937,2.8640000045963947,-0.965309,0.205369,30.567011
2046,358595.0,2019-03-28 03:36:35.000000,-2408713.8249999997,4698561.485000001,3566095.592,34.21370062628135,117.14190985966925,38.75807865615934,-0.9000000030242156,-2.6149999941008093,2.8300000044892544,-1.272156,0.42204,31.19125
2046,358596.0,2019-03-28 03:36:36.000000,-2408714.6960000005,4698558.895999999,3566098.359,34.213730918091265,117.14193108707784,38.737296763807535,-0.7150000026833254,-2.63599999476577,2.5110000047307266,-0.936516,1.065345,31.208746
2046,358597.0,2019-03-28 03:36:37.000000,-2408715.6009999984,4698556.266,3566101.161,34.213761577135664,117.14195284578982,38.71885247156024,-0.9520000030626934,-2.655999994025763,2.866000004519152,-0.746784,1.226464,31.541024
2046,358598.0,2019-03-28 03:36:38.000000,-2408716.555000001,4698553.582999999,3566104.011999999,34.21379272722473,117.14197534005879,38.70744601637125,-1.0340000030039225,-2.6329999941404103,2.8110000043835797,-0.522672,0.836053,32.675313
2046,358599.0,2019-03-28 03:36:39.000000,-2408717.490999999,4698551.004000001,3566106.765,34.2138227192392,117.14199714568328,38.71067947521806,-0.8600000028917195,-2.5329999943592845,2.7060000043610697,-0.686509,0.956163,31.72812
2046,358600.0,2019-03-28 03:36:40.000000,-2408718.3670000006,4698548.496,3566109.439000001,34.213851940798996,117.14201802045211,38.699107414111495,-0.8450000028222614,-2.486999994494777,2.641000004281211,-0.704414,1.053663,31.48754
2046,358601.0,2019-03-28 03:36:41.000000,-2408719.2389999996,4698546.018,3566112.076,34.21388076045267,117.14203870809641,38.68730047903955,-0.887000002774176,-2.47099999458858,2.5960000042029763,-0.662505,1.178583,32.138198
2046,358602.0,2019-03-28 03:36:42.000000,-2408720.1270000017,4698543.552999998,3566114.690000001,34.21390931300214,117.14205948590349,38.678165627643466,-0.8640000028041007,-2.446999994530211,2.6240000041775264,-0.764525,0.845506,31.953023
2046,358603.0,2019-03-28 03:36:43.000000,-2408720.9860000005,4698541.11,3566117.2860000003,34.213937699185166,117.14207987477583,38.66416088119149,-0.8300000027100636,-2.413999994713649,2.536000004145071,-0.653208,1.159845,32.104393
2046,358604.0,2019-03-28 03:36:44.000000,-2408721.862,4698538.766,3566119.736,34.21396451107967,117.1420999377285,38.64732989948243,-0.8880000025519083,-2.309999995022157,2.388000003866299,-0.700852,1.114129,33.363022
2046,358605.0,2019-03-28 03:36:45.000000,-2408722.706999999,4698536.539000001,3566122.0509999995,34.21398986049349,117.14211912213895,38.62899532262236,-0.7690000024151252,-2.1759999952889753,2.2600000037141412,-0.879739,1.207818,32.73273
2046,358606.0,2019-03-28 03:36:46.000000,-2408723.4930000007,4698534.212,3566124.519000001,34.21401693800752,117.14213823187193,38.60084657743573,-0.7730000027838073,-2.428999994569813,2.6050000042372514,-0.592925,1.322518,30.420511
2046,358607.0,2019-03-28 03:36:47.000000,-2408724.263000001,4698531.838,3566127.061999999,34.21404482363739,117.14215741978461,38.574248923920095,-0.7530000026716039,-2.3549999947886873,2.5000000041043697,-1.256303,1.448273,30.72645
2046,358608.0,2019-03-28 03:36:48.000000,-2408725.032000002,4698529.526999998,3566129.5080000004,34.21407170427888,117.14217628617419,38.53909449465573,-0.7680000025893211,-2.237999994949194,2.4230000038444506,-0.732231,1.447361,31.074165
2046,358609.0,2019-03-28 03:36:49.000000,-2408725.7550000004,4698527.314,3566131.8949999996,34.21409780940018,117.14219422322954,38.52552939206362,-0.701000002579705,-2.1569999949679546,2.414000003747204,-0.239218,1.219602,30.275345
