# timestamp [ns],w_x [rad s^-1],w_y [rad s^-1],w_z [rad s^-1],a_x [m s^-2],a_y [m s^-2],a_z [m s^-2]
# Coordinate system: Right-Front-Up (X: Right, Y: Front, Z: Up)
1292541723909999999,0.000000026,0.000003842,0.000002372,-0.040215109,0.104912245,9.794859762
1292541723914999999,0.000000026,0.000005107,0.000002365,-0.040186557,0.107179692,9.794837231
1292541723919999999,0.000000025,0.000006372,0.000002358,-0.040158005,0.109447138,9.794814701
1292541723924999999,0.000000025,0.000007637,0.000002351,-0.040129452,0.111714585,9.794792171
1292541723929999999,0.000000025,0.000008902,0.000002344,-0.040100900,0.113982031,9.794769641
1292541723934999999,0.000000025,0.000010167,0.000002337,-0.040072348,0.116249478,9.794747111
1292541723940000000,0.000000025,0.000011432,0.000002330,-0.040043796,0.118516924,9.794724581
1292541723945000000,0.000000025,0.000012697,0.000002323,-0.040015244,0.120784371,9.794702051
1292541723950000000,0.000000025,0.000013962,0.000002315,-0.039986691,0.123051817,9.794679520
1292541723955000000,0.000000025,0.000015227,0.000002308,-0.039958139,0.125319264,9.794656990
1292541723960000000,0.000000025,0.000016492,0.000002301,-0.039929587,0.127586710,9.794634460
1292541723965000000,0.000000025,0.000017757,0.000002294,-0.039901035,0.129854157,9.794611930
1292541723969999999,0.000000024,0.000019022,0.000002287,-0.039872483,0.132121603,9.794589400
1292541723974999999,0.000000024,0.000020287,0.000002280,-0.039843931,0.134389050,9.794566870
1292541723979999999,0.000000024,0.000021552,0.000002273,-0.039815378,0.136656496,9.794544339
1292541723984999999,0.000000024,0.000022817,0.000002266,-0.039786826,0.138923943,9.794521809
1292541723989999999,0.000000024,0.000024082,0.000002259,-0.039758274,0.141191389,9.794499279
1292541723994999999,0.000000024,0.000025347,0.000002252,-0.039729722,0.143458836,9.794476749
1292541724000000000,0.000000024,0.000026612,0.000002245,-0.039701170,0.145726282,9.794454219
1292541724005000000,0.000000018,0.000026839,0.000001642,-0.039642849,0.146089900,9.794451809
1292541724010000000,0.000000011,0.000027066,0.000001040,-0.039584528,0.146453518,9.794449399
1292541724015000000,0.000000005,0.000027294,0.000000438,-0.039526207,0.146817136,9.794446989
1292541724020000000,-0.000000001,0.000027521,-0.000000165,-0.039467886,0.147180754,9.794444580
1292541724025000000,-0.000000007,0.000027748,-0.000000767,-0.039409565,0.147544373,9.794442170
1292541724030000000,-0.000000013,0.000027976,-0.000001370,-0.039351244,0.147907991,9.794439760
1292541724034999999,-0.000000020,0.000028203,-0.000001972,-0.039292923,0.148271609,9.794437350
1292541724039999999,-0.000000026,0.000028430,-0.000002574,-0.039234602,0.148635227,9.794434940
1292541724044999999,-0.000000032,0.000028658,-0.000003177,-0.039176281,0.148998845,9.794432530
1292541724049999999,-0.000000038,0.000028885,-0.000003779,-0.039117960,0.149362463,9.794430121
1292541724054999999,-0.000000045,0.000029112,-0.000004381,-0.039059639,0.149726081,9.794427711
1292541724059999999,-0.000000051,0.000029340,-0.000004984,-0.039001319,0.150089699,9.794425301
1292541724065000000,-0.000000057,0.000029567,-0.000005586,-0.038942998,0.150453317,9.794422891
1292541724070000000,-0.000000063,0.000029794,-0.000006189,-0.038884677,0.150816935,9.794420481
1292541724075000000,-0.000000070,0.000030022,-0.000006791,-0.038826356,0.151180553,9.794418072
1292541724080000000,-0.000000076,0.000030249,-0.000007393,-0.038768035,0.151544171,9.794415662
1292541724085000000,-0.000000082,0.000030476,-0.000007996,-0.038709714,0.151907789,9.794413252
1292541724090000000,-0.000000088,0.000030704,-0.000008598,-0.038651393,0.152271407,9.794410842
1292541724094999999,-0.000000095,0.000030931,-0.000009200,-0.038593072,0.152635025,9.794408432
1292541724099999999,-0.000000101,0.000031158,-0.000009803,-0.038534751,0.152998643,9.794406023
1292541724104999999,-0.000000100,0.000030519,-0.000009766,-0.038487034,0.151749086,9.794418650
1292541724109999999,-0.000000100,0.000029880,-0.000009728,-0.038439317,0.150499528,9.794431276
1292541724114999999,-0.000000099,0.000029240,-0.000009691,-0.038391600,0.149249971,9.794443903
1292541724119999999,-0.000000099,0.000028601,-0.000009654,-0.038343883,0.148000414,9.794456530
1292541724125000000,-0.000000098,0.000027961,-0.000009617,-0.038296166,0.146750856,9.794469157
1292541724130000000,-0.000000098,0.000027322,-0.000009580,-0.038248449,0.145501299,9.794481784
1292541724135000000,-0.000000097,0.000026682,-0.000009543,-0.038200731,0.144251742,9.794494411
1292541724140000000,-0.000000097,0.000026043,-0.000009505,-0.038153014,0.143002184,9.794507038
1292541724145000000,-0.000000096,0.000025404,-0.000009468,-0.038105297,0.141752627,9.794519665
1292541724150000000,-0.000000096,0.000024764,-0.000009431,-0.038057580,0.140503070,9.794532292
1292541724155000000,-0.000000095,0.000024125,-0.000009394,-0.038009863,0.139253513,9.794544919
1292541724159999999,-0.000000095,0.000023485,-0.000009357,-0.037962146,0.138003955,9.794557546
1292541724164999999,-0.000000094,0.000022846,-0.000009319,-0.037914429,0.136754398,9.794570173
1292541724169999999,-0.000000094,0.000022206,-0.000009282,-0.037866712,0.135504841,9.794582800
1292541724174999999,-0.000000093,0.000021567,-0.000009245,-0.037818995,0.134255283,9.794595427
1292541724179999999,-0.000000093,0.000020928,-0.000009208,-0.037771278,0.133005726,9.794608054
1292541724184999999,-0.000000092,0.000020288,-0.000009171,-0.037723560,0.131756169,9.794620681
1292541724190000000,-0.000000092,0.000019649,-0.000009134,-0.037675843,0.130506611,9.794633308
1292541724195000000,-0.000000091,0.000019009,-0.000009096,-0.037628126,0.129257054,9.794645935
1292541724200000000,-0.000000091,0.000018370,-0.000009059,-0.037580409,0.128007497,9.794658562
1292541724205000000,-0.000000085,0.000017784,-0.000008505,-0.037546897,0.126788122,9.794670238
1292541724210000000,-0.000000080,0.000017197,-0.000007951,-0.037513385,0.125568748,9.794681914
1292541724215000000,-0.000000074,0.000016611,-0.000007397,-0.037479873,0.124349373,9.794693591
1292541724219999999,-0.000000069,0.000016024,-0.000006842,-0.037446361,0.123129999,9.794705267
1292541724224999999,-0.000000063,0.000015438,-0.000006288,-0.037412849,0.121910624,9.794716943
1292541724229999999,-0.000000058,0.000014851,-0.000005734,-0.037379337,0.120691250,9.794728619
1292541724234999999,-0.000000052,0.000014265,-0.000005180,-0.037345824,0.119471875,9.794740296
1292541724239999999,-0.000000047,0.000013679,-0.000004626,-0.037312312,0.118252501,9.794751972
1292541724244999999,-0.000000041,0.000013092,-0.000004071,-0.037278800,0.117033126,9.794763648
1292541724250000000,-0.000000035,0.000012506,-0.000003517,-0.037245288,0.115813752,9.794775324
1292541724255000000,-0.000000030,0.000011919,-0.000002963,-0.037211776,0.114594377,9.794787000
1292541724260000000,-0.000000024,0.000011333,-0.000002409,-0.037178264,0.113375003,9.794798677
1292541724265000000,-0.000000019,0.000010747,-0.000001855,-0.037144752,0.112155628,9.794810353
1292541724270000000,-0.000000013,0.000010160,-0.000001301,-0.037111240,0.110936254,9.794822029
1292541724275000000,-0.000000008,0.000009574,-0.000000746,-0.037077728,0.109716880,9.794833705
1292541724280000000,-0.000000002,0.000008987,-0.000000192,-0.037044215,0.108497505,9.794845382
1292541724284999999,0.000000003,0.000008401,0.000000362,-0.037010703,0.107278131,9.794857058
1292541724289999999,0.000000009,0.000007814,0.000000916,-0.036977191,0.106058756,9.794868734
1292541724294999999,0.000000015,0.000007228,0.000001470,-0.036943679,0.104839382,9.794880410
1292541724299999999,0.000000020,0.000006642,0.000002025,-0.036910167,0.103620007,9.794892087
1292541724304999999,-0.000001952,0.000006103,-0.000197116,-0.040938723,0.102285788,9.794889822
1292541724309999999,-0.000003925,0.000005565,-0.000396256,-0.044967280,0.100951570,9.794887558
1292541724315000000,-0.000005897,0.000005026,-0.000595396,-0.048995836,0.099617351,9.794885294
1292541724320000000,-0.000007869,0.000004488,-0.000794536,-0.053024392,0.098283133,9.794883030
1292541724325000000,-0.000009842,0.000003950,-0.000993676,-0.057052949,0.096948914,9.794880766
1292541724330000000,-0.000011814,0.000003411,-0.001192816,-0.061081505,0.095614695,9.794878502
1292541724335000000,-0.000013786,0.000002873,-0.001391956,-0.065110061,0.094280477,9.794876238
1292541724340000000,-0.000015758,0.000002334,-0.001591097,-0.069138617,0.092946258,9.794873973
1292541724344999999,-0.000017731,0.000001796,-0.001790237,-0.073167174,0.091612040,9.794871709
1292541724349999999,-0.000019703,0.000001258,-0.001989377,-0.077195730,0.090277821,9.794869445
1292541724354999999,-0.000021675,0.000000719,-0.002188517,-0.081224286,0.088943602,9.794867181
1292541724359999999,-0.000023648,0.000000181,-0.002387657,-0.085252843,0.087609384,9.794864917
1292541724364999999,-0.000025620,-0.000000358,-0.002586797,-0.089281399,0.086275165,9.794862653
1292541724369999999,-0.000027592,-0.000000896,-0.002785937,-0.093309955,0.084940946,9.794860389
1292541724375000000,-0.000029565,-0.000001435,-0.002985078,-0.097338512,0.083606728,9.794858124
1292541724380000000,-0.000031537,-0.000001973,-0.003184218,-0.101367068,0.082272509,9.794855860
1292541724385000000,-0.000033509,-0.000002511,-0.003383358,-0.105395624,0.080938291,9.794853596
1292541724390000000,-0.000035482,-0.000003050,-0.003582498,-0.109424181,0.079604072,9.794851332
1292541724395000000,-0.000037454,-0.000003588,-0.003781638,-0.113452737,0.078269853,9.794849068
1292541724400000000,-0.000039426,-0.000004127,-0.003980778,-0.117481293,0.076935635,9.794846804
1292541724405000000,-0.000040121,-0.000004641,-0.004048397,-0.118518470,0.076361208,9.794852676
1292541724409999999,-0.000040816,-0.000005155,-0.004116015,-0.119555648,0.075786782,9.794858549
1292541724414999999,-0.000041510,-0.000005669,-0.004183634,-0.120592825,0.075212356,9.794864421
1292541724419999999,-0.000042205,-0.000006183,-0.004251252,-0.121630002,0.074637929,9.794870294
1292541724424999999,-0.000042900,-0.000006697,-0.004318870,-0.122667179,0.074063503,9.794876167
1292541724429999999,-0.000043595,-0.000007210,-0.004386489,-0.123704356,0.073489077,9.794882039
1292541724434999999,-0.000044289,-0.000007724,-0.004454107,-0.124741534,0.072914650,9.794887912
1292541724440000000,-0.000044984,-0.000008238,-0.004521726,-0.125778711,0.072340224,9.794893784
1292541724445000000,-0.000045679,-0.000008752,-0.004589344,-0.126815888,0.071765797,9.794899657
1292541724450000000,-0.000046373,-0.000009266,-0.004656963,-0.127853065,0.071191371,9.794905529
1292541724455000000,-0.000047068,-0.000009780,-0.004724581,-0.128890242,0.070616945,9.794911402
1292541724460000000,-0.000047763,-0.000010294,-0.004792199,-0.129927419,0.070042518,9.794917275
1292541724465000000,-0.000048458,-0.000010808,-0.004859818,-0.130964597,0.069468092,9.794923147
1292541724469999999,-0.000049152,-0.000011322,-0.004927436,-0.132001774,0.068893666,9.794929020
1292541724474999999,-0.000049847,-0.000011836,-0.004995055,-0.133038951,0.068319239,9.794934892
1292541724479999999,-0.000050542,-0.000012350,-0.005062673,-0.134076128,0.067744813,9.794940765
1292541724484999999,-0.000051236,-0.000012864,-0.005130292,-0.135113305,0.067170387,9.794946637
1292541724489999999,-0.000051931,-0.000013378,-0.005197910,-0.136150483,0.066595960,9.794952510
1292541724494999999,-0.000052626,-0.000013892,-0.005265528,-0.137187660,0.066021534,9.794958383
1292541724500000000,-0.000053320,-0.000014406,-0.005333147,-0.138224837,0.065447107,9.794964255
1292541724505000000,-0.000051329,-0.000015031,-0.005132665,-0.134052726,0.064352749,9.794987961
1292541724510000000,-0.000049337,-0.000015656,-0.004932183,-0.129880615,0.063258390,9.795011667
1292541724515000000,-0.000047346,-0.000016282,-0.004731700,-0.125708504,0.062164031,9.795035372
1292541724520000000,-0.000045354,-0.000016907,-0.004531218,-0.121536393,0.061069672,9.795059078
1292541724525000000,-0.000043363,-0.000017532,-0.004330736,-0.117364282,0.059975313,9.795082784
1292541724530000000,-0.000041371,-0.000018157,-0.004130254,-0.113192170,0.058880954,9.795106489
1292541724534999999,-0.000039380,-0.000018782,-0.003929772,-0.109020059,0.057786595,9.795130195
1292541724539999999,-0.000037388,-0.000019407,-0.003729289,-0.104847948,0.056692237,9.795153901
1292541724544999999,-0.000035397,-0.000020032,-0.003528807,-0.100675837,0.055597878,9.795177606
1292541724549999999,-0.000033405,-0.000020657,-0.003328325,-0.096503726,0.054503519,9.795201312
1292541724554999999,-0.000031413,-0.000021282,-0.003127843,-0.092331615,0.053409160,9.795225018
1292541724559999999,-0.000029422,-0.000021908,-0.002927361,-0.088159504,0.052314801,9.795248723
1292541724565000000,-0.000027430,-0.000022533,-0.002726879,-0.083987393,0.051220442,9.795272429
1292541724570000000,-0.000025439,-0.000023158,-0.002526396,-0.079815282,0.050126083,9.795296135
1292541724575000000,-0.000023447,-0.000023783,-0.002325914,-0.075643171,0.049031725,9.795319841
1292541724580000000,-0.000021456,-0.000024408,-0.002125432,-0.071471060,0.047937366,9.795343546
1292541724585000000,-0.000019464,-0.000025033,-0.001924950,-0.067298948,0.046843007,9.795367252
1292541724590000000,-0.000017473,-0.000025658,-0.001724468,-0.063126837,0.045748648,9.795390958
1292541724594999999,-0.000015481,-0.000026283,-0.001523985,-0.058954726,0.044654289,9.795414663
1292541724599999999,-0.000013490,-0.000026908,-0.001323503,-0.054782615,0.043559930,9.795438369
1292541724604999999,-0.000012810,-0.000027655,-0.001256878,-0.053480058,0.042526837,9.795453377
1292541724609999999,-0.000012131,-0.000028402,-0.001190253,-0.052177501,0.041493744,9.795468385
1292541724614999999,-0.000011452,-0.000029149,-0.001123627,-0.050874944,0.040460651,9.795483394
1292541724619999999,-0.000010773,-0.000029896,-0.001057002,-0.049572387,0.039427558,9.795498402
1292541724625000000,-0.000010093,-0.000030643,-0.000990377,-0.048269830,0.038394465,9.795513410
1292541724630000000,-0.000009414,-0.000031390,-0.000923751,-0.046967273,0.037361372,9.795528419
1292541724635000000,-0.000008735,-0.000032137,-0.000857126,-0.045664716,0.036328279,9.795543427
1292541724640000000,-0.000008056,-0.000032884,-0.000790501,-0.044362160,0.035295186,9.795558435
1292541724645000000,-0.000007377,-0.000033631,-0.000723876,-0.043059603,0.034262092,9.795573443
1292541724650000000,-0.000006697,-0.000034378,-0.000657250,-0.041757046,0.033228999,9.795588452
1292541724655000000,-0.000006018,-0.000035125,-0.000590625,-0.040454489,0.032195906,9.795603460
1292541724659999999,-0.000005339,-0.000035872,-0.000524000,-0.039151932,0.031162813,9.795618468
1292541724664999999,-0.000004660,-0.000036619,-0.000457374,-0.037849375,0.030129720,9.795633476
1292541724669999999,-0.000003980,-0.000037366,-0.000390749,-0.036546818,0.029096627,9.795648485
1292541724674999999,-0.000003301,-0.000038113,-0.000324124,-0.035244261,0.028063534,9.795663493
1292541724679999999,-0.000002622,-0.000038860,-0.000257499,-0.033941704,0.027030441,9.795678501
1292541724684999999,-0.000001943,-0.000039607,-0.000190873,-0.032639147,0.025997348,9.795693509
1292541724690000000,-0.000001264,-0.000040354,-0.000124248,-0.031336590,0.024964255,9.795708518
1292541724695000000,-0.000000584,-0.000041101,-0.000057623,-0.030034033,0.023931162,9.795723526
1292541724700000000,0.000000095,-0.000041848,0.000009003,-0.028731476,0.022898068,9.795738534
1292541724705000000,0.000000079,-0.000042724,0.000007542,-0.028826915,0.022025226,9.795749494
1292541724710000000,0.000000063,-0.000043600,0.000006081,-0.028922354,0.021152383,9.795760453
1292541724715000000,0.000000047,-0.000044476,0.000004621,-0.029017793,0.020279540,9.795771413
1292541724719999999,0.000000031,-0.000045353,0.000003160,-0.029113233,0.019406697,9.795782372
1292541724724999999,0.000000015,-0.000046229,0.000001700,-0.029208672,0.018533855,9.795793332
1292541724729999999,-0.000000000,-0.000047105,0.000000239,-0.029304111,0.017661012,9.795804291
1292541724734999999,-0.000000016,-0.000047981,-0.000001222,-0.029399550,0.016788169,9.795815251
1292541724739999999,-0.000000032,-0.000048857,-0.000002682,-0.029494989,0.015915326,9.795826211
1292541724744999999,-0.000000048,-0.000049733,-0.000004143,-0.029590428,0.015042484,9.795837170
1292541724750000000,-0.000000064,-0.000050609,-0.000005603,-0.029685867,0.014169641,9.795848130
1292541724755000000,-0.000000080,-0.000051485,-0.000007064,-0.029781306,0.013296798,9.795859089
1292541724760000000,-0.000000096,-0.000052361,-0.000008525,-0.029876745,0.012423956,9.795870049
1292541724765000000,-0.000000112,-0.000053237,-0.000009985,-0.029972185,0.011551113,9.795881008
1292541724770000000,-0.000000128,-0.000054113,-0.000011446,-0.030067624,0.010678270,9.795891968
1292541724775000000,-0.000000143,-0.000054989,-0.000012906,-0.030163063,0.009805427,9.795902927
1292541724780000000,-0.000000159,-0.000055865,-0.000014367,-0.030258502,0.008932585,9.795913887
1292541724784999999,-0.000000175,-0.000056742,-0.000015828,-0.030353941,0.008059742,9.795924846
1292541724789999999,-0.000000191,-0.000057618,-0.000017288,-0.030449380,0.007186899,9.795935806
1292541724794999999,-0.000000207,-0.000058494,-0.000018749,-0.030544819,0.006314056,9.795946765
1292541724799999999,-0.000000223,-0.000059370,-0.000020209,-0.030640258,0.005441214,9.795957725
1292541724804999999,-0.000000200,-0.000060969,-0.000018215,-0.030700824,0.004103408,9.795976178
1292541724809999999,-0.000000178,-0.000062569,-0.000016221,-0.030761390,0.002765603,9.795994632
1292541724815000000,-0.000000155,-0.000064168,-0.000014227,-0.030821956,0.001427798,9.796013085
1292541724820000000,-0.000000132,-0.000065768,-0.000012233,-0.030882522,0.000089992,9.796031538
1292541724825000000,-0.000000110,-0.000067367,-0.000010238,-0.030943088,-0.001247813,9.796049992
1292541724830000000,-0.000000087,-0.000068967,-0.000008244,-0.031003654,-0.002585618,9.796068445
1292541724835000000,-0.000000064,-0.000070566,-0.000006250,-0.031064220,-0.003923424,9.796086899
1292541724840000000,-0.000000041,-0.000072166,-0.000004256,-0.031124786,-0.005261229,9.796105352
1292541724844999999,-0.000000019,-0.000073765,-0.000002262,-0.031185352,-0.006599034,9.796123805
1292541724849999999,0.000000004,-0.000075365,-0.000000267,-0.031245918,-0.007936839,9.796142259
1292541724854999999,0.000000027,-0.000076964,0.000001727,-0.031306483,-0.009274645,9.796160712
1292541724859999999,0.000000049,-0.000078564,0.000003721,-0.031367049,-0.010612450,9.796179166
1292541724864999999,0.000000072,-0.000080163,0.000005715,-0.031427615,-0.011950255,9.796197619
1292541724869999999,0.000000095,-0.000081763,0.000007709,-0.031488181,-0.013288061,9.796216073
1292541724875000000,0.000000117,-0.000083362,0.000009704,-0.031548747,-0.014625866,9.796234526
1292541724880000000,0.000000140,-0.000084962,0.000011698,-0.031609313,-0.015963671,9.796252979
1292541724885000000,0.000000163,-0.000086561,0.000013692,-0.031669879,-0.017301476,9.796271433
1292541724890000000,0.000000185,-0.000088161,0.000015686,-0.031730445,-0.018639282,9.796289886
1292541724895000000,0.000000208,-0.000089760,0.000017680,-0.031791011,-0.019977087,9.796308340
1292541724900000000,0.000000231,-0.000091360,0.000019675,-0.031851577,-0.021314892,9.796326793
1292541724905000000,0.000000214,-0.000092937,0.000018296,-0.032027237,-0.021741642,9.796339018
1292541724909999999,0.000000197,-0.000094515,0.000016918,-0.032202898,-0.022168391,9.796351242
1292541724914999999,0.000000181,-0.000096092,0.000015539,-0.032378559,-0.022595140,9.796363467
1292541724919999999,0.000000164,-0.000097669,0.000014161,-0.032554220,-0.023021889,9.796375692
1292541724924999999,0.000000148,-0.000099247,0.000012782,-0.032729881,-0.023448638,9.796387916
1292541724929999999,0.000000131,-0.000100824,0.000011404,-0.032905542,-0.023875388,9.796400141
1292541724934999999,0.000000114,-0.000102402,0.000010025,-0.033081202,-0.024302137,9.796412366
1292541724940000000,0.000000098,-0.000103979,0.000008647,-0.033256863,-0.024728886,9.796424590
1292541724945000000,0.000000081,-0.000105556,0.000007269,-0.033432524,-0.025155635,9.796436815
1292541724950000000,0.000000065,-0.000107134,0.000005890,-0.033608185,-0.025582384,9.796449040
1292541724955000000,0.000000048,-0.000108711,0.000004512,-0.033783846,-0.026009133,9.796461265
1292541724960000000,0.000000031,-0.000110289,0.000003133,-0.033959507,-0.026435883,9.796473489
1292541724965000000,0.000000015,-0.000111866,0.000001755,-0.034135168,-0.026862632,9.796485714
1292541724969999999,-0.000000002,-0.000113443,0.000000376,-0.034310828,-0.027289381,9.796497939
1292541724974999999,-0.000000018,-0.000115021,-0.000001002,-0.034486489,-0.027716130,9.796510163
1292541724979999999,-0.000000035,-0.000116598,-0.000002380,-0.034662150,-0.028142879,9.796522388
1292541724984999999,-0.000000052,-0.000118175,-0.000003759,-0.034837811,-0.028569629,9.796534613
1292541724989999999,-0.000000068,-0.000119753,-0.000005137,-0.035013472,-0.028996378,9.796546837
1292541724994999999,-0.000000085,-0.000121330,-0.000006516,-0.035189133,-0.029423127,9.796559062
1292541725000000000,-0.000000101,-0.000122908,-0.000007894,-0.035364793,-0.029849876,9.796571287
1292541725005000000,-0.000000103,-0.000122874,-0.000007936,-0.035549907,-0.028014042,9.796555445
1292541725010000000,-0.000000104,-0.000122840,-0.000007978,-0.035735020,-0.026178208,9.796539604
1292541725015000000,-0.000000105,-0.000122806,-0.000008020,-0.035920133,-0.024342374,9.796523763
1292541725020000000,-0.000000106,-0.000122772,-0.000008062,-0.036105246,-0.022506540,9.796507921
1292541725025000000,-0.000000107,-0.000122738,-0.000008104,-0.036290359,-0.020670706,9.796492080
1292541725030000000,-0.000000108,-0.000122704,-0.000008145,-0.036475472,-0.018834873,9.796476239
1292541725034999999,-0.000000109,-0.000122670,-0.000008187,-0.036660585,-0.016999039,9.796460397
1292541725039999999,-0.000000110,-0.000122636,-0.000008229,-0.036845699,-0.015163205,9.796444556
1292541725044999999,-0.000000112,-0.000122602,-0.000008271,-0.037030812,-0.013327371,9.796428715
1292541725049999999,-0.000000113,-0.000122569,-0.000008313,-0.037215925,-0.011491537,9.796412873
1292541725054999999,-0.000000114,-0.000122535,-0.000008355,-0.037401038,-0.009655703,9.796397032
1292541725059999999,-0.000000115,-0.000122501,-0.000008397,-0.037586151,-0.007819869,9.796381191
1292541725065000000,-0.000000116,-0.000122467,-0.000008438,-0.037771264,-0.005984035,9.796365349
1292541725070000000,-0.000000117,-0.000122433,-0.000008480,-0.037956377,-0.004148201,9.796349508
1292541725075000000,-0.000000118,-0.000122399,-0.000008522,-0.038141491,-0.002312367,9.796333667
1292541725080000000,-0.000000119,-0.000122365,-0.000008564,-0.038326604,-0.000476533,9.796317825
1292541725085000000,-0.000000120,-0.000122331,-0.000008606,-0.038511717,0.001359301,9.796301984
1292541725090000000,-0.000000122,-0.000122297,-0.000008648,-0.038696830,0.003195135,9.796286143
1292541725094999999,-0.000000123,-0.000122264,-0.000008689,-0.038881943,0.005030969,9.796270301
1292541725099999999,-0.000000124,-0.000122230,-0.000008731,-0.039067056,0.006866803,9.796254460
1292541725104999999,-0.000000107,-0.000120657,-0.000007597,-0.039203480,0.009649228,9.796219816
1292541725109999999,-0.000000090,-0.000119085,-0.000006462,-0.039339904,0.012431654,9.796185172
1292541725114999999,-0.000000073,-0.000117512,-0.000005327,-0.039476327,0.015214079,9.796150528
1292541725119999999,-0.000000056,-0.000115940,-0.000004193,-0.039612751,0.017996505,9.796115884
1292541725125000000,-0.000000039,-0.000114367,-0.000003058,-0.039749175,0.020778930,9.796081240
1292541725130000000,-0.000000023,-0.000112795,-0.000001924,-0.039885599,0.023561356,9.796046596
1292541725135000000,-0.000000006,-0.000111222,-0.000000789,-0.040022023,0.026343781,9.796011952
1292541725140000000,0.000000011,-0.000109650,0.000000346,-0.040158446,0.029126207,9.795977308
1292541725145000000,0.000000028,-0.000108077,0.000001480,-0.040294870,0.031908633,9.795942664
1292541725150000000,0.000000045,-0.000106505,0.000002615,-0.040431294,0.034691058,9.795908020
1292541725155000000,0.000000062,-0.000104932,0.000003750,-0.040567718,0.037473484,9.795873376
1292541725159999999,0.000000079,-0.000103360,0.000004884,-0.040704141,0.040255909,9.795838732
1292541725164999999,0.000000096,-0.000101787,0.000006019,-0.040840565,0.043038335,9.795804088
1292541725169999999,0.000000112,-0.000100215,0.000007154,-0.040976989,0.045820760,9.795769443
1292541725174999999,0.000000129,-0.000098642,0.000008288,-0.041113413,0.048603186,9.795734799
1292541725179999999,0.000000146,-0.000097070,0.000009423,-0.041249836,0.051385611,9.795700155
1292541725184999999,0.000000163,-0.000095497,0.000010557,-0.041386260,0.054168037,9.795665511
1292541725190000000,0.000000180,-0.000093925,0.000011692,-0.041522684,0.056950462,9.795630867
1292541725195000000,0.000000197,-0.000092352,0.000012827,-0.041659108,0.059732888,9.795596223
1292541725200000000,0.000000214,-0.000090780,0.000013961,-0.041795531,0.062515314,9.795561579
1292541725205000000,0.000000209,-0.000088345,0.000013619,-0.041896277,0.065179561,9.795522764
1292541725210000000,0.000000204,-0.000085911,0.000013277,-0.041997023,0.067843808,9.795483949
1292541725215000000,0.000000199,-0.000083477,0.000012935,-0.042097768,0.070508056,9.795445134
1292541725219999999,0.000000194,-0.000081043,0.000012593,-0.042198514,0.073172303,9.795406319
1292541725224999999,0.000000189,-0.000078609,0.000012250,-0.042299259,0.075836550,9.795367503
1292541725229999999,0.000000184,-0.000076175,0.000011908,-0.042400005,0.078500798,9.795328688
1292541725234999999,0.000000179,-0.000073741,0.000011566,-0.042500750,0.081165045,9.795289873
1292541725239999999,0.000000174,-0.000071307,0.000011224,-0.042601496,0.083829293,9.795251058
1292541725244999999,0.000000169,-0.000068873,0.000010882,-0.042702242,0.086493540,9.795212243
1292541725250000000,0.000000164,-0.000066439,0.000010540,-0.042802987,0.089157787,9.795173427
1292541725255000000,0.000000159,-0.000064004,0.000010197,-0.042903733,0.091822035,9.795134612
1292541725260000000,0.000000154,-0.000061570,0.000009855,-0.043004478,0.094486282,9.795095797
1292541725265000000,0.000000149,-0.000059136,0.000009513,-0.043105224,0.097150529,9.795056982
1292541725270000000,0.000000144,-0.000056702,0.000009171,-0.043205969,0.099814777,9.795018167
1292541725275000000,0.000000139,-0.000054268,0.000008829,-0.043306715,0.102479024,9.794979351
1292541725280000000,0.000000134,-0.000051834,0.000008486,-0.043407461,0.105143272,9.794940536
1292541725284999999,0.000000129,-0.000049400,0.000008144,-0.043508206,0.107807519,9.794901721
1292541725289999999,0.000000124,-0.000046966,0.000007802,-0.043608952,0.110471766,9.794862906
1292541725294999999,0.000000119,-0.000044532,0.000007460,-0.043709697,0.113136014,9.794824091
1292541725299999999,0.000000114,-0.000042098,0.000007118,-0.043810443,0.115800261,9.794785276
1292541725304999999,0.000000087,-0.000039285,0.000005452,-0.043853586,0.118171514,9.794748295
1292541725309999999,0.000000060,-0.000036473,0.000003786,-0.043896729,0.120542767,9.794711315
1292541725315000000,0.000000033,-0.000033661,0.000002121,-0.043939873,0.122914021,9.794674335
1292541725320000000,0.000000007,-0.000030848,0.000000455,-0.043983016,0.125285274,9.794637354
1292541725325000000,-0.000000020,-0.000028036,-0.000001211,-0.044026159,0.127656527,9.794600374
1292541725330000000,-0.000000047,-0.000025224,-0.000002877,-0.044069302,0.130027780,9.794563394
1292541725335000000,-0.000000074,-0.000022411,-0.000004542,-0.044112445,0.132399033,9.794526414
1292541725340000000,-0.000000101,-0.000019599,-0.000006208,-0.044155589,0.134770286,9.794489433
1292541725344999999,-0.000000128,-0.000016787,-0.000007874,-0.044198732,0.137141540,9.794452453
1292541725349999999,-0.000000155,-0.000013974,-0.000009539,-0.044241875,0.139512793,9.794415473
1292541725354999999,-0.000000181,-0.000011162,-0.000011205,-0.044285018,0.141884046,9.794378493
1292541725359999999,-0.000000208,-0.000008350,-0.000012871,-0.044328162,0.144255299,9.794341512
1292541725364999999,-0.000000235,-0.000005537,-0.000014536,-0.044371305,0.146626552,9.794304532
1292541725369999999,-0.000000262,-0.000002725,-0.000016202,-0.044414448,0.148997805,9.794267552
1292541725375000000,-0.000000289,0.000000087,-0.000017868,-0.044457591,0.151369058,9.794230572
